STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,Wind Speed,Temperature,Extreme_Wind,Extreme_Temp
72406093721,2019-10-23T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0150,5","+0100,5","10172,5",2.6,15,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0167,5","+0083,5","10176,5",5.1,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0178,5","+0056,5","10179,5",6.2,17.8,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0183,5","+0033,5","10174,5",6.2,18.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0194,5","+0039,5","10175,5",4.6,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"290,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0194,1","+0039,1","10175,1",4.6,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0194,5","+0022,5","10175,5",5.7,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0200,5","+0022,5","10178,5",6.2,20,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0194,5","+0017,5","10180,5",5.7,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0178,5","+0017,5","10191,5",4.1,17.8,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0033,5","10202,5",1.5,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-23T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"210,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","+0039,5","10212,5",1.5,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"210,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0139,1","+0039,1","10212,1",1.5,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"200,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","+0044,5","10221,5",1.5,12.2,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0094,5","+0050,5","10226,5",0,9.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0094,5","+0044,5","10231,5",0,9.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0083,5","+0044,5","10229,5",0,8.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T04:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0072,1","+0044,1","10231,1",0,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-10-24T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0094,5","+0028,5","10236,5",0,9.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0094,1","+0028,1","10236,1",0,9.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0072,5","+0033,5","10241,5",0,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0061,5","+0039,5","10243,5",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0044,5","+0033,5","10250,5",2.6,4.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"270,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0056,5","+0039,5","10261,5",1.5,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"270,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0050,5","+0033,5","10264,5",1.5,5,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0056,5","+0039,5","10268,5",0,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0056,1","+0039,1","10268,1",0,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","+0044,5","10276,5",0,8.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","+0050,5","10275,5",0,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0028,5","10276,5",2.1,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0183,5","+0022,5","10275,5",3.6,18.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"120,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0028,5","10266,5",2.6,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"170,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0200,5","+0028,5","10257,5",2.6,20,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"170,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0200,1","+0028,1","10257,1",2.6,20,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"180,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0211,5","+0033,5","10254,5",3.6,21.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0211,5","+0033,5","10250,5",0,21.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"150,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0200,5","+0061,5","10250,5",3.6,20,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"140,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0183,5","+0078,5","10251,5",3.1,18.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0083,5","10253,5",2.1,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-24T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"180,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0150,5","+0083,5","10259,5",1.5,15,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"180,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0150,1","+0083,1","10259,1",1.5,15,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T00:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0117,1","+0089,1","10259,1",0,11.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T01:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0111,1","+0089,1","10264,1",0,11.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T02:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"280,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0100,1","+0089,1","10266,1",1.5,10,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T03:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"220,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0111,1","+0094,1","10263,1",1.5,11.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T04:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0111,1","+0094,1","10258,1",0,11.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-10-25T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","+0072,5","10258,5",0,8.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0089,1","+0072,1","10258,1",0,8.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","+0078,5","10256,5",0,8.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0083,5","+0072,5","10250,5",0,8.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0078,5","+0067,5","10254,5",0,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0089,5","+0078,5","10255,5",0,8.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","05791,5,M,N","012875,5,N,5","+0083,5","+0072,5","10257,5",0,8.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","05182,5,M,N","009656,5,N,5","+0078,5","+0072,5","10257,5",0,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","009000,1,9,9","+0078,1","+0072,1","10257,1",0,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","009656,5,N,5","+0100,5","+0089,5","10263,5",0,10,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","012875,5,N,5","+0128,5","+0111,5","10263,5",0,12.8,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T14:37:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","012875,5,N,5","+0144,5","+0122,5","99999,9",0,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","014484,5,N,5","+0144,5","+0122,5","10258,5",0,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0015,5","05182,5,M,N","016093,5,N,5","+0167,5","+0111,5","10251,5",1.5,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0021,5","04267,5,M,N","016093,5,N,5","+0183,5","+0106,5","10243,5",2.1,18.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0021,5","04267,5,M,N","016093,5,N,5","+0189,5","+0094,5","10233,5",2.1,18.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,N,0021,1","99999,9,9,N","016000,1,9,9","+0189,1","+0094,1","10233,1",2.1,18.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0200,5","+0100,5","10228,5",0,20,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"170,5,N,0015,5","06706,5,M,N","016093,5,N,5","+0189,5","+0094,5","10220,5",1.5,18.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T20:54:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","05486,5,M,N","016093,5,N,5","+0194,5","+0094,5","10219,5",0,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T21:54:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","06706,5,M,N","016093,5,N,5","+0183,5","+0100,5","10219,5",0,18.3,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"170,5,N,0021,5","06706,5,M,N","016093,5,N,5","+0167,5","+0117,5","10219,5",2.1,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-25T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SY-MT,KBWI ,V030,"190,5,N,0015,5","04877,5,M,N","016093,5,N,5","+0161,5","+0122,5","10223,5",1.5,16.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T00:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"240,1,N,0015,1","04877,1,9,N","016093,1,9,9","+0161,1","+0111,1","10225,1",1.5,16.1,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","04267,5,M,N","016093,5,N,5","+0156,5","+0111,5","10230,5",0,15.6,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T02:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"210,1,N,0015,1","03353,1,9,N","016093,1,9,9","+0156,1","+0111,1","10229,1",1.5,15.6,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T03:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"999,9,C,0000,1","05182,1,9,N","016093,1,9,9","+0150,1","+0111,1","10223,1",0,15,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T04:54:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,99999,V020,"280,1,N,0015,1","05182,1,9,N","016093,1,9,9","+0139,1","+0117,1","10223,1",1.5,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-10-26T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","02743,5,M,N","016093,5,N,5","+0139,5","+0111,5","10219,5",0,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0139,1","+0111,1","10219,1",0,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","03048,5,M,N","016093,5,N,5","+0139,5","+0117,5","10217,5",0,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","03353,5,M,N","016093,5,N,5","+0150,5","+0111,5","10215,5",0,15,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","04267,5,M,N","016093,5,N,5","+0139,5","+0111,5","10215,5",0,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"320,5,N,0026,5","04267,5,M,N","016093,5,N,5","+0144,5","+0094,5","10217,5",2.6,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"160,5,N,0021,5","03962,5,M,N","016093,5,N,5","+0139,5","+0094,5","10220,5",2.1,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","02743,5,M,N","016093,5,N,5","+0144,5","+0094,5","10227,5",0,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0144,1","+0094,1","10227,1",0,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","02743,5,M,N","016093,5,N,5","+0156,5","+0106,5","10234,5",0,15.6,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"080,5,N,0026,5","03962,5,M,N","016093,5,N,5","+0167,5","+0094,5","10235,5",2.6,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"090,5,N,0031,5","03962,5,M,N","016093,5,N,5","+0167,5","+0094,5","10236,5",3.1,16.7,Non-extreme Wind,Non-Extreme
72406093721,2019-10-26T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"080,5,N,0041,5","03353,5,M,N","016093,5,N,5","+0172,5","+0083,5","10235,5",4.1,17.2,Non-extreme Wind,Non-Extreme
